from,to,length
49152902,49152899,99.137
49083552,49415043,90.835
49056863,49152902,203.155
49144718,49152902,199.823
49064765,49152902,102.784
49083552,49415046,231.153
48957727,49087361,106.083
49618729,49087361,318.196
49222124,49742721,82.6
5853354756,49742721,19.738
49342589,49742721,476.06
49163027,49742721,154.407
49611651,5825909155,16.789
48951750,49611651,80.469
49144724,49152909,201.041
49070840,49152909,73.354
49100899,49152909,100.054
48939644,49152909,202.554
49156920,1376387982,77.14
49156922,1376387982,13.111
1376387982,4343120364,134.386
1376387989,1376387982,125.502
1376387986,49472884,9.491
2361175950,1376387986,279.982
2361175966,1376387986,13.537
1376387989,2523704170,13.191
2523704166,1376387989,9.709
2523704168,1376387989,7.31
1376387992,49107171,15.465
1376387992,4343120372,162.786
1376387995,1376387992,17.051
49107166,1376387992,406.198
49144882,49152920,208.323
49070840,49152920,117.497
49285174,49152920,144.815
49152935,49152920,208.89
1376387995,1199494091,405.739
4343120364,1376387995,270.399
1199494126,1376387995,14.273
49436693,49087390,96.09
49087393,49087390,89.145
5794218930,49087390,214.639
49087394,49087393,69.806
49520040,49087393,173.649
49438399,1376388002,11.729
3564870536,1376388002,49.924
1376388002,2361175966,350.986
49579280,49415074,100.183
4614638078,49415074,82.174
49634626,49415074,274.623
49087395,49087394,262.581
2421592513,49087394,167.511
49072377,49087395,202.613
49072370,49087395,152.693
49087397,49087396,153.067
49072377,49087396,90.24
49096989,49087396,201.166
49096991,49087396,240.766
49296017,49152935,128.733
49237173,49087397,170.782
49087399,49087397,222.328
48946623,49415081,201.953
49210309,49415081,4.619
49098573,49415081,100.94
49431949,49087399,80.587
49087402,49087399,86.738
49784786,49087402,20.723
49237164,49087402,157.789
49539983,49677230,67.36
49079538,49152946,136.544
49098576,49152946,97.063
49299882,49415095,204.819
49213511,49415095,405.406
4589740692,49415095,48.851
49115518,49415095,99.884
49152955,49152953,102.035
49085798,49152953,98.481
49230189,49152953,203.269
49144791,49152953,201.819
49152957,49152955,100.632
49564758,49152955,203.265
49144793,49152955,201.82
49136689,49087419,48.137
49631850,49152957,203.266
49144796,49152957,201.819
49152959,49152957,100.632
49299869,49415102,200.79
49476345,49415102,112.234
49089330,49415102,99.565
49415102,4341490018,103.134
49344871,49415102,104.642
49144752,49152959,183.583
49631873,49152962,120.766
49299890,49415107,202.925
49190269,49415107,202.496
49052311,49415107,99.971
49047823,49415107,108.937
49123379,49742787,50.204
49299892,49415109,201.53
49057281,49415109,92.71
49047823,49415109,91.565
49152968,49152967,77.065
49144815,49152967,116.199
49299895,49415112,201.107
49099215,49415112,62.012
49057281,49415112,51.2
49152970,49152968,85.575
49269552,49152968,116.31
49144816,49152968,116.199
49606879,49152970,116.164
49144818,49152970,116.201
49152972,49152970,84.258
49144820,49152972,116.321
49083528,49152972,84.84
49344105,49152972,116.089
48948928,49742796,92.215
49152974,49144823,115.42
49083528,49152974,81.369
2800750717,2802516943,20.483
2802516943,2800750717,243.193
2817900876,2802516943,35.041
49648328,1256326096,93.183
49213413,1256326096,169.795
1256326154,1256326096,190.137
1256326154,1256326097,39.338
48948929,49742803,181.372
49144856,49152981,213.767
49152983,49152981,20.019
49021910,49021909,176.035
49052325,49021909,57.912
49052324,49021909,58.577
49193921,49152983,201.942
49152984,49152983,56.397
49144860,49152984,213.394
49152987,49152984,44.894
49461280,49284057,72.728
49461279,49284057,72.07
49175156,49284057,194.588
4626846114,49021910,101.82
49337699,49021910,57.513
49152988,49152987,30.773
49365312,49152987,201.942
49144863,49152988,213.277
49152992,49152988,68.465
49149676,49611735,77.529
49156022,49742808,96.994
49631922,49152992,202.269
49152994,49152992,23.568
49152998,49152994,77.069
49445524,49021924,140.45
49175169,49284074,72.616
49492323,49284074,73.313
1759303805,49284074,311.662
49175156,49284074,209.225
49087473,49087471,16.431
49087473,49087471,16.431
49376738,49087471,120.724
49087475,49087473,344.542
49376761,49087473,231.986
49392138,49087475,220.829
49335384,49087475,61.336
49325718,49349620,75.935
49294466,49349620,107.529
49349619,49349620,44.484
49433936,49349620,76.799
49349624,49349622,84.841
49294466,49349622,82.364
49282517,49349622,136.33
49515208,49349622,152.279
49282524,49349624,178.8
49282521,49349624,113.803
49155595,49677307,102.071
48997096,49677307,117.883
49109535,49677307,188.814
49391026,49415166,86.451
49524318,49415166,72.054
49059968,49415166,195.041
49099180,49415166,117.088
49284101,49284099,104.857
49241686,49284099,152.165
49147378,49284099,108.453
49153031,49153028,89.699
49284104,49284101,108.082
49087491,5863015606,24.04
49096020,49087491,122.542
49252794,49087491,357.229
1128693800,49087491,35.366
49153032,49153031,52.786
49122814,49153031,51.532
49617011,49284104,182.096
49147370,49284104,42.769
49744857,1256326154,50.399
49153040,49153034,356.048
49112855,49153034,66.424
49006901,49153034,38.498
49099187,49415177,116.199
49065718,49415177,201.245
49350453,49415177,91.407
49350452,49415177,206.86
49363866,49087497,149.821
49087502,49087497,105.691
49302830,49087497,227.312
48956428,48956427,170.995
48956427,49176214,66.197
49176207,48956427,79.281
49416566,48956428,77.489
49312661,48956428,57.336
49112859,49153040,53.255
49443112,49153040,59.675
49302831,49087502,226.148
49087503,49087502,113.266
49302833,49087503,206.336
5863015604,49087503,69.657
48956432,48956431,42.895
49525481,48956431,42.365
49477339,48956431,41.142
49534609,48956431,75.667
49482599,48956432,29.365
49482601,48956432,48.559
48956445,48956444,12.995
49445961,48956444,72.126
49059384,48956444,202.903
49547027,48956445,114.796
49423748,49415198,119.318
49415212,49415198,103.742
49423762,49415198,186.177
49247937,48956446,55.826
49415473,48956446,150.58
49060957,48956446,193.857
1713151125,49480733,131.209
49480733,1713151125,113.265
49091137,49480733,215.216
49176953,48956448,281.976
49064601,48956448,201.3
1435985389,48956448,43.596
1435985368,48956448,35.496
2802972941,2802517022,75.266
49040891,49480741,75.495
5151261739,5151261738,33.37
5151261740,5151261739,14.722
5151261739,5151261739,367.107
49415220,49415212,131.834
49687586,49415212,210.108
49308593,5151261740,40.414
49308604,5151261740,308.362
49219572,49415220,132.369
49559022,49415220,162.156
60658306,2481718332,12.449
1167366610,2481718332,11.58
2477145867,2481718332,119.501
49219572,49415229,58.307
49559020,49415229,104.103
49636175,49415229,88.396
49476436,49146519,70.121
49668124,49146519,27.744
49146524,49146519,231.919
49146514,49146519,167.488
49068297,49153099,75.879
275973197,275971450,590.299
275973197,5237396099,226.767
1830621283,275973197,198.683
2939880526,2002661848,113.383
49027474,2939880526,98.998
49216350,2939880526,272.99
49123257,49415263,391.9
1243962727,49415263,155.72
49091943,49415263,175.768
49122824,49415263,1072.394
49087598,49087597,111.512
49418980,49087597,96.75
49151242,49087597,48.815
49751169,276300917,537.328
49475919,49218678,84.248
49218680,49218678,208.347
49227057,49218678,320.293
49227059,49218678,114.947
49393689,49218680,83.571
49069582,49218680,206.979
49227061,49218680,116.336
3587900543,3587900541,32.413
49218687,49218685,209.522
49069582,49218685,206.645
49219970,49218685,84.22
49219965,49218685,115.66
5707333157,3587900543,35.419
5707333155,3587900543,147.48
49218689,49218687,160.034
49406611,49218687,85.614
49227062,49218687,115.646
49304234,49218689,51.473
49218698,49218689,39.967
49218695,49218694,183.199
49592956,49218695,146.563
49227068,49218695,92.046
49519253,49677449,71.647
49218700,49218698,395.776
49227064,49218698,75.606
5748537761,49218700,78.12
49227075,49218700,92.839
49551751,49218700,271.672
49655609,49677454,116.106
49519253,49677454,112.105
49519270,49677454,174.37
49088378,49218702,148.262
49578246,1813645938,46.468
49773812,1813645938,12.923
1813645938,5853354759,130.174
1813645950,1813645938,255.161
49056895,49087637,199.986
49218721,49218709,223.359
49219737,49218709,128.999
49219724,49218709,49.222
49303255,5719721111,85.183
1813645941,49497966,22.123
1813645941,1813645950,91.258
1813645952,1813645941,272.506
49065832,49677471,48.911
49324749,49218721,47.921
49218728,49218721,100.739
49425450,49218728,55.025
49218730,49218728,68.847
49218736,49218730,158.702
49378820,49218730,129.069
49081779,49087664,44.702
49059389,49087664,109.643
49219755,49218736,80.123
49670489,49218736,132.375
49425599,49218741,184.771
49218749,49218741,380.32
49064496,49218741,112.022
2957509818,2957511539,321.045
2957511544,2957509818,215.702
2957511570,2957509818,483.882
49154661,2957509818,326.444
49087682,49087681,56.965
49117161,49087682,86.717
49242145,49087682,170.527
3237283011,289579322,459.968
5234065960,3237283011,352.744
1813645315,3237283011,396.241
1833036108,49218761,247.266
49291589,49218761,377.67
49537779,49218761,374.053
49564849,49743061,144.104
49480924,49480918,51.507
49050643,49480918,178.205
49715502,49480918,158.635
49100426,49677528,40.747
49111122,49677528,60.847
49085251,49677528,169.966
49743070,49743067,201.307
49643061,49743067,202.396
49112956,49743067,133.354
49424617,49480924,68.78
49191521,49480924,68.514
49112957,49743070,137.014
49432613,49743078,203.441
49299898,49743078,201.107
49112910,49743078,100.838
49218793,49218791,27.435
49098236,49218793,89.465
49052666,49218793,80.703
49647774,49743084,77.738
49423842,49743084,275.985
49052666,49218797,84.354
49218799,49218797,83.619
49279814,49218797,175.453
49286424,49218797,271.565
49416545,49480942,95.374
49197198,49480942,319.273
49415496,49480942,77.119
49218801,49218799,47.805
49279817,49218799,175.419
49471845,49218799,103.921
49022210,48883743,1278.592
49022210,49752930,818.983
48857765,49022210,97.334
49602965,49415429,100.426
49169666,49415429,101.919
49415431,49415429,51.096
49105183,49415429,101.041
49415432,49415431,50.724
49169668,49415431,101.113
49645742,49415431,102.686
49169669,49415432,100.675
49415434,49415432,99.952
49442470,49415432,99.905
49554788,49415434,99.295
49169670,49415434,100.647
49242307,49415434,101.175
49091729,49743117,80.336
1724777743,6004885619,61.738
1724777743,6004885621,43.326
1724784646,1724777743,291.998
49170359,49284368,133.212
49380251,49415442,98.567
49249055,49415442,30.886
49169679,49415442,100.241
49380251,49415444,100.126
49176897,49415444,237.01
49324244,49415444,101.138
49429919,49087764,351.81
3010921749,48990675,114.681
3010921749,3010921751,7.841
3010921757,3010921749,14.8
2947683388,3010921749,164.781
49319017,49415447,201.011
49071880,49415447,199.08
49169701,49415447,100.646
49645769,49415447,121.803
3010921751,4051802190,14.595
3010921751,49097345,80.551
2817123286,3010921751,116.064
49434681,49284378,78.527
49133067,49284378,428.898
49133067,49284378,80.997
49170359,49284378,190.526
3010921757,49357087,164.772
4051802190,3010921757,8.481
4607441609,3010921757,218.523
49264938,49415454,60.416
49427548,49415454,74.376
49415456,49415454,134.363
49281747,49612063,45.763
49415458,49415456,36.74
49169712,49415456,101.744
49440571,49415458,92.483
49415460,49415458,155.861
49415461,49415460,345.815
48868912,49415460,102.378
49766774,49415460,90.535
49169649,49415461,249.489
49247940,49415461,112.964
49284392,49284389,40.199
49541510,49480998,32.911
49398299,49480998,330.719
49352876,49480998,93.036
49556563,49284392,51.001
49233433,49284392,200.634
5724714461,49612077,34.47
1724777774,1724777957,38.392
1724777774,1724777793,43.783
49617661,1724777774,447.531
49645721,3876390190,29.842
49564864,49415473,112.202
49415479,49415473,101.557
49169695,49415473,100.572
49680996,48956725,33.558
49490134,48956725,80.33
49490074,48956725,173.074
6392948928,48956725,33.769
49665860,49415479,201.562
49415482,49415479,159.014
1435985368,49415482,210.056
49415484,49415482,79.17
49277010,49415484,48.633
49176970,49415484,97.217
49417784,49546560,54.266
49059325,1724777793,16.467
1724777957,1724777793,31.654
1724777793,5087746568,115.428
49415496,49415490,104.261
49103502,49415490,267.877
49451181,49415490,185.517
49218888,49218881,114.877
49130016,49087810,241.958
49087813,49087810,90.57
49023104,49087810,87.589
48956740,49143301,258.621
1739492831,48956740,81.867
1167715660,48956740,496.242
49715579,49087813,32.695
49023104,49087813,559.422
49337069,49415496,62.769
1435108680,1435108695,323.879
1435108744,1435108680,19.386
1164697071,1435108680,50.336
1164693972,1435108680,592.801
49133314,49218888,264.604
49351686,49218888,292.425
49415507,49415501,465.793
49315216,49415501,90.227
49773731,49415501,113.717
4620952558,49415501,128.134
49321199,49612114,304.061
49087830,49087829,40.544
49087833,49087830,266.802
49369868,49087830,150.688
1435108729,1435108695,19.961
1435108695,1739502532,141.974
1435108697,1739502540,19.843
1435108697,1435108699,255.939
1167722548,1435108697,833.345
1739502532,1435108697,18.284
49227374,49087833,74.027
49087835,49087833,134.235
49624278,1435108699,22.235
1167701462,1435108699,225.025
1435108699,1435108703,255.808
49087837,49087836,151.555
49400004,49087836,52.754
49400001,49087836,226.914
49616945,49087836,132.457
49087838,49087837,96.208
49434156,49087837,205.498
49624277,1435108703,23.774
2667901920,1435108703,203.941
1435108703,1435108710,208.977
49087840,49087838,158.327
49484070,49087838,143.459
48961873,49087840,300.877
4344903943,49087840,99.21
4344903943,49087841,14.422
49087841,4341707211,98.756
49053010,49087841,313.019
49349988,49349986,37.386
49367626,49349986,123.468
49228703,49349986,373.267
49087852,49087843,523.615
49241510,49087843,84.574
48972959,49087843,129.083
1435108715,1435108710,24.109
1435108710,1167725677,172.903
49581051,49743207,74.975
49122015,49743207,146.362
49581062,49743207,102.768
49098074,49022312,45.764
49022312,48957596,358.668
48900324,49022312,792.142
49444175,814679399,24.009
1167735865,2428700009,60.076
1167735848,2428700009,35.375
2428700017,2428700009,141.765
1167679508,1435108715,112.463
1435108715,49624277,226.046
1167725626,1435108715,176.188
49087853,49087852,54.152
49559539,49087852,395.27
49087857,49087853,206.805
49599240,49087853,280.433
1167735865,2428700017,245.028
1167735906,2428700017,149.59
49087861,49087857,155.723
49436415,49087857,271.179
276104563,282099577,375.592
49029977,276104563,763.877
49096954,276104563,551.173
49056817,49612148,147.815
49083394,49612148,50.361
1173003627,49612148,156.213
49158533,49415541,182.6
49158539,49415541,189.606
49220202,49415541,130.632
49087865,49087861,215.233
49185151,49087861,428.614
1435108727,1435108729,146.692
1435108727,1739502532,20.554
1739502540,1435108727,17.967
49143285,1435108727,739.775
2428700025,2428700023,25.187
1228878477,1435108729,75.033
1435108729,1435108744,353.865
2428700027,2428700024,30.091
2428700027,2428700025,17.083
2428700028,2428700025,20.51
5526521212,48949309,293.718
276302603,5526521212,508.944
49543706,5526521212,1176.366
5526521213,276302601,639.229
276302756,5526521213,279.496
49750749,5526521213,608.322
5526521214,277146142,310.924
49182419,5526521214,1261.974
277145150,5526521214,315.932
49087868,49087865,239.35
49599283,49087865,132.993
5526521216,275665538,620.183
5526521216,275664492,386.14
5526521220,5526521216,74.392
5526521217,5526521219,370.612
48949307,5526521217,44.497
48949352,5526521217,80.375
