from,to,weight
49467771,49152869,8.3444
49152880,49152876,4.05968
49098062,49152876,4.24276
49144841,49152876,8.28228
49616472,49152876,8.34932
49144844,49152880,8.26488
49152881,49152880,3.98804
49144849,49152881,8.24668
49152883,49152881,4.01548
48890738,49750805,7.731753846
360619615,48890738,6.551215385
49144850,49152883,8.33264
49152887,49152883,4.12632
49498012,49349489,1.87932
49349496,49349489,4.57092
49498018,49349489,5.18984
48968748,49087346,16.17
48992018,49087346,4.92252
49486213,49087346,3.37724
49265211,49087346,6.5816
49113168,49087347,4.09684
49087352,49087347,8.03284
48957726,49087347,6.12508
49113166,49087347,4.26084
49358970,49152887,8.07744
49144851,49152887,8.53132
49152981,49152887,3.22496
49623121,49742708,1.5436
49087353,49087352,2.14804
49460520,49087352,6.45968
49129079,49152890,5.48044
49152946,49152890,4.033
49393038,49152890,2.54492
2139648062,49087353,11.05844
49466679,49087353,6.35264
49453929,49349496,3.525
49152893,49152974,1.42328
49152895,49152893,3.65492
49602612,49152893,3.22464
49144712,49152895,7.97492
49056859,49152895,8.14576
49152899,49152895,3.99544
49344155,49415040,5.34396
49249777,49415040,2.26452
49344154,49415040,6.61684
49611647,48951744,3.13276
49611651,49611647,1.09008
5825909155,49611647,0.72664
49087361,49087360,2.30908
49618729,49087360,11.28864
49568151,49087360,1.96872
49472850,1376387971,0.39672
1376387971,1376388002,22.0146
4343120372,1376387971,6.76856
49144716,49152899,8.01056
49056861,49152899,8.10144
49152902,49152899,3.96548
49083552,49415043,3.6334
49056863,49152902,8.1262
49144718,49152902,7.99292
49064765,49152902,4.11136
49083552,49415046,9.24612
48957727,49087361,4.24332
49618729,49087361,12.72784
49222124,49742721,3.304
5853354756,49742721,0.78952
49342589,49742721,19.0424
49163027,49742721,6.17628
49611651,5825909155,0.67156
48951750,49611651,3.21876
49144724,49152909,8.04164
49070840,49152909,2.93416
49100899,49152909,4.00216
48939644,49152909,8.10216
49156920,1376387982,3.0856
49156922,1376387982,0.52444
1376387982,4343120364,5.37544
1376387989,1376387982,5.02008
1376387986,49472884,0.37964
2361175950,1376387986,11.19928
2361175966,1376387986,0.54148
1376387989,2523704170,0.52764
2523704166,1376387989,0.38836
2523704168,1376387989,0.2924
1376387992,49107171,0.6186
1376387992,4343120372,6.51144
1376387995,1376387992,0.68204
49107166,1376387992,16.24792
49144882,49152920,8.33292
49070840,49152920,4.69988
49285174,49152920,5.7926
49152935,49152920,8.3556
1376387995,1199494091,16.22956
4343120364,1376387995,10.81596
1199494126,1376387995,0.57092
49436693,49087390,3.8436
49087393,49087390,3.5658
5794218930,49087390,8.58556
49087394,49087393,2.79224
49520040,49087393,6.94596
49438399,1376388002,0.46916
3564870536,1376388002,1.99696
1376388002,2361175966,14.03944
49579280,49415074,4.00732
4614638078,49415074,3.28696
49634626,49415074,10.98492
49087395,49087394,10.50324
2421592513,49087394,6.70044
49072377,49087395,8.10452
49072370,49087395,6.10772
49087397,49087396,6.12268
49072377,49087396,3.6096
49096989,49087396,8.04664
49096991,49087396,9.63064
49296017,49152935,5.14932
49237173,49087397,6.83128
49087399,49087397,8.89312
48946623,49415081,8.07812
49210309,49415081,0.18476
49098573,49415081,4.0376
49431949,49087399,3.22348
49087402,49087399,3.46952
49784786,49087402,0.82892
49237164,49087402,6.31156
49539983,49677230,2.6944
49079538,49152946,5.46176
49098576,49152946,3.88252
49299882,49415095,8.19276
49213511,49415095,16.21624
4589740692,49415095,1.95404
49115518,49415095,3.99536
49152955,49152953,4.0814
49085798,49152953,3.93924
49230189,49152953,8.13076
49144791,49152953,8.07276
49152957,49152955,4.02528
49564758,49152955,8.1306
49144793,49152955,8.0728
49136689,49087419,1.92548
49631850,49152957,8.13064
49144796,49152957,8.07276
49152959,49152957,4.02528
49299869,49415102,8.0316
49476345,49415102,4.48936
49089330,49415102,3.9826
49415102,4341490018,4.12536
49344871,49415102,4.18568
49144752,49152959,7.34332
49631873,49152962,4.83064
49299890,49415107,8.117
49190269,49415107,8.09984
49052311,49415107,3.99884
49047823,49415107,4.35748
49123379,49742787,2.00816
49299892,49415109,8.0612
49057281,49415109,3.7084
49047823,49415109,3.6626
49152968,49152967,3.0826
49144815,49152967,4.64796
49299895,49415112,8.04428
49099215,49415112,2.48048
49057281,49415112,2.048
49152970,49152968,3.423
49269552,49152968,4.6524
49144816,49152968,4.64796
49606879,49152970,4.64656
49144818,49152970,4.64804
49152972,49152970,3.37032
49144820,49152972,4.65284
49083528,49152972,3.3936
49344105,49152972,4.64356
48948928,49742796,3.6886
49152974,49144823,4.6168
49083528,49152974,3.25476
2800750717,2802516943,4.0966
2802516943,2800750717,16.21286667
2817900876,2802516943,2.336066667
49648328,1256326096,3.72732
49213413,1256326096,6.7918
1256326154,1256326096,7.60548
1256326154,1256326097,1.57352
48948929,49742803,7.25488
49144856,49152981,8.55068
49152983,49152981,0.80076
49021910,49021909,7.0414
49052325,49021909,2.31648
49052324,49021909,2.34308
49193921,49152983,8.07768
49152984,49152983,2.25588
49144860,49152984,8.53576
49152987,49152984,1.79576
49461280,49284057,2.90912
49461279,49284057,2.8828
49175156,49284057,7.78352
4626846114,49021910,4.0728
49337699,49021910,2.30052
49152988,49152987,1.23092
49365312,49152987,8.07768
49144863,49152988,8.53108
49152992,49152988,2.7386
49149676,49611735,3.10116
49156022,49742808,3.87976
49631922,49152992,8.09076
49152994,49152992,0.94272
49152998,49152994,3.08276
49445524,49021924,5.618
49175169,49284074,2.90464
49492323,49284074,2.93252
1759303805,49284074,12.46648
49175156,49284074,8.369
49087473,49087471,0.65724
49087473,49087471,0.65724
49376738,49087471,4.82896
49087475,49087473,13.78168
49376761,49087473,9.27944
49392138,49087475,8.83316
49335384,49087475,2.45344
49325718,49349620,3.0374
49294466,49349620,4.30116
49349619,49349620,1.77936
49433936,49349620,3.07196
49349624,49349622,3.39364
49294466,49349622,3.29456
49282517,49349622,5.4532
49515208,49349622,6.09116
49282524,49349624,7.152
49282521,49349624,4.55212
49155595,49677307,4.08284
48997096,49677307,4.71532
49109535,49677307,7.55256
49391026,49415166,3.45804
49524318,49415166,2.88216
49059968,49415166,7.80164
49099180,49415166,4.68352
49284101,49284099,4.19428
49241686,49284099,6.0866
49147378,49284099,4.33812
49153031,49153028,3.58796
49284104,49284101,4.32328
49087491,5863015606,0.9616
49096020,49087491,4.90168
49252794,49087491,14.28916
1128693800,49087491,1.41464
49153032,49153031,2.11144
49122814,49153031,2.06128
49617011,49284104,7.28384
49147370,49284104,1.71076
49744857,1256326154,2.01596
49153040,49153034,14.24192
49112855,49153034,2.65696
49006901,49153034,1.53992
49099187,49415177,3.319971429
49065718,49415177,8.0498
49350453,49415177,3.65628
49350452,49415177,5.910285714
49363866,49087497,5.99284
49087502,49087497,4.22764
49302830,49087497,9.09248
48956428,48956427,6.8398
48956427,49176214,2.64788
49176207,48956427,3.17124
49416566,48956428,3.09956
49312661,48956428,2.29344
49112859,49153040,2.1302
49443112,49153040,2.387
49302831,49087502,9.04592
49087503,49087502,4.53064
49302833,49087503,8.25344
5863015604,49087503,2.78628
48956432,48956431,1.7158
49525481,48956431,1.6946
49477339,48956431,1.64568
49534609,48956431,3.02668
49482599,48956432,1.1746
49482601,48956432,1.94236
48956445,48956444,0.5198
49445961,48956444,2.88504
49059384,48956444,8.11612
49547027,48956445,4.59184
49423748,49415198,4.77272
49415212,49415198,4.14968
49423762,49415198,7.44708
49247937,48956446,2.23304
49415473,48956446,6.0232
49060957,48956446,7.75428
1713151125,49480733,5.24836
49480733,1713151125,4.5306
49091137,49480733,8.60864
49176953,48956448,11.27904
49064601,48956448,8.052
1435985389,48956448,1.74384
1435985368,48956448,1.41984
2802972941,2802517022,3.01064
49040891,49480741,3.0198
5151261739,5151261738,1.3348
5151261740,5151261739,0.58888
5151261739,5151261739,14.68428
49415220,49415212,5.27336
49687586,49415212,8.40432
49308593,5151261740,1.61656
49308604,5151261740,12.33448
49219572,49415220,5.29476
49559022,49415220,6.48624
60658306,2481718332,0.49796
1167366610,2481718332,0.4632
2477145867,2481718332,4.78004
49219572,49415229,2.33228
49559020,49415229,4.16412
49636175,49415229,3.53584
49476436,49146519,2.80484
49668124,49146519,1.10976
49146524,49146519,9.27676
49146514,49146519,6.69952
49068297,49153099,3.03516
275973197,275971450,23.61196
275973197,5237396099,9.07068
1830621283,275973197,7.94732
2939880526,2002661848,4.53532
49027474,2939880526,3.95992
49216350,2939880526,10.9196
49123257,49415263,15.676
1243962727,49415263,6.2288
49091943,49415263,7.03072
49122824,49415263,26.80985
49087598,49087597,4.46048
49418980,49087597,3.87
49151242,49087597,1.9526
49751169,276300917,8.266584615
49475919,49218678,3.36992
49218680,49218678,8.33388
49227057,49218678,12.81172
49227059,49218678,4.59788
49393689,49218680,3.34284
49069582,49218680,8.27916
49227061,49218680,4.65344
3587900543,3587900541,1.29652
49218687,49218685,8.38088
49069582,49218685,8.2658
49219970,49218685,3.3688
49219965,49218685,4.6264
5707333157,3587900543,1.41676
5707333155,3587900543,5.8992
49218689,49218687,6.40136
49406611,49218687,3.42456
49227062,49218687,4.62584
49304234,49218689,2.05892
49218698,49218689,1.59868
49218695,49218694,7.32796
49592956,49218695,5.86252
49227068,49218695,3.68184
49519253,49677449,2.86588
49218700,49218698,15.83104
49227064,49218698,3.02424
5748537761,49218700,3.1248
49227075,49218700,3.71356
49551751,49218700,10.86688
49655609,49677454,4.64424
49519253,49677454,4.4842
49519270,49677454,6.9748
49088378,49218702,5.93048
49578246,1813645938,1.85872
49773812,1813645938,0.51692
1813645938,5853354759,5.20696
1813645950,1813645938,10.20644
49056895,49087637,7.99944
49218721,49218709,8.93436
49219737,49218709,5.15996
49219724,49218709,1.96888
49303255,5719721111,3.40732
1813645941,49497966,0.88492
1813645941,1813645950,3.65032
1813645952,1813645941,10.90024
49065832,49677471,1.95644
49324749,49218721,1.91684
49218728,49218721,4.02956
49425450,49218728,2.201
49218730,49218728,2.75388
49218736,49218730,6.34808
49378820,49218730,5.16276
49081779,49087664,1.78808
49059389,49087664,4.38572
49219755,49218736,3.20492
49670489,49218736,5.295
49425599,49218741,7.39084
49218749,49218741,15.2128
49064496,49218741,4.48088
2957509818,2957511539,12.8418
2957511544,2957509818,8.62808
2957511570,2957509818,19.35528
49154661,2957509818,13.05776
49087682,49087681,2.2786
49117161,49087682,3.46868
49242145,49087682,6.82108
3237283011,289579322,18.39872
5234065960,3237283011,14.10976
1813645315,3237283011,15.84964
1833036108,49218761,9.89064
49291589,49218761,15.1068
49537779,49218761,14.96212
49564849,49743061,5.76416
49480924,49480918,2.06028
49050643,49480918,7.1282
49715502,49480918,6.3454
49100426,49677528,1.62988
49111122,49677528,2.43388
49085251,49677528,6.79864
49743070,49743067,8.05228
49643061,49743067,8.09584
49112956,49743067,5.33416
49424617,49480924,2.7512
49191521,49480924,2.74056
49112957,49743070,5.48056
49432613,49743078,8.13764
49299898,49743078,8.04428
49112910,49743078,4.03352
49218793,49218791,1.0974
49098236,49218793,3.5786
49052666,49218793,3.22812
49647774,49743084,3.10952
49423842,49743084,11.0394
49052666,49218797,3.37416
49218799,49218797,3.34476
49279814,49218797,7.01812
49286424,49218797,10.8626
49416545,49480942,3.81496
49197198,49480942,12.77092
49415496,49480942,3.08476
49218801,49218799,1.9122
49279817,49218799,7.01676
49471845,49218799,4.15684
49022210,49752930,12.59973846
48857765,49022210,1.497446154
49602965,49415429,4.01704
49169666,49415429,4.07676
49415431,49415429,2.04384
49105183,49415429,4.04164
49415432,49415431,2.02896
49169668,49415431,4.04452
49645742,49415431,4.10744
49169669,49415432,4.027
49415434,49415432,3.99808
49442470,49415432,3.9962
49554788,49415434,3.9718
49169670,49415434,4.02588
49242307,49415434,4.047
49091729,49743117,3.21344
1724777743,6004885619,2.46952
1724777743,6004885621,0.9628
1724784646,1724777743,6.488844444
49170359,49284368,5.32848
49380251,49415442,3.94268
49249055,49415442,1.23544
49169679,49415442,4.00964
49380251,49415444,4.00504
49176897,49415444,9.4804
49324244,49415444,4.04552
49429919,49087764,14.0724
3010921749,48990675,2.867025
3010921749,3010921751,0.31364
3010921757,3010921749,0.37
2947683388,3010921749,6.59124
49319017,49415447,8.04044
49071880,49415447,7.9632
49169701,49415447,4.02584
49645769,49415447,4.87212
3010921751,4051802190,0.5838
3010921751,49097345,3.22204
2817123286,3010921751,4.64256
49434681,49284378,3.14108
49133067,49284378,17.15592
49133067,49284378,3.23988
49170359,49284378,7.62104
3010921757,49357087,6.59088
4051802190,3010921757,0.33924
4607441609,3010921757,5.463075
49264938,49415454,2.41664
49427548,49415454,2.97504
49415456,49415454,5.37452
49281747,49612063,1.83052
49415458,49415456,1.4696
49169712,49415456,4.06976
49440571,49415458,3.69932
49415460,49415458,6.23444
49415461,49415460,13.8326
48868912,49415460,4.09512
49766774,49415460,3.6214
49169649,49415461,9.97956
49247940,49415461,4.51856
49284392,49284389,1.60796
49541510,49480998,1.31644
49398299,49480998,13.22876
49352876,49480998,3.72144
49556563,49284392,2.04004
49233433,49284392,8.02536
5724714461,49612077,1.3788
1724777774,1724777957,1.53568
1724777774,1724777793,1.094575
49617661,1724777774,11.188275
49645721,3876390190,1.19368
49564864,49415473,4.48808
49415479,49415473,4.06228
49169695,49415473,4.02288
49680996,48956725,1.34232
49490134,48956725,3.2132
49490074,48956725,6.92296
6392948928,48956725,1.35076
49665860,49415479,8.06248
49415482,49415479,6.36056
1435985368,49415482,8.40224
49415484,49415482,3.1668
49277010,49415484,1.94532
49176970,49415484,3.88868
49417784,49546560,2.17064
49059325,1724777793,0.65868
1724777957,1724777793,1.26616
1724777793,5087746568,2.8857
49415496,49415490,4.17044
49103502,49415490,10.71508
49451181,49415490,7.42068
49218888,49218881,4.59508
49130016,49087810,9.67832
49087813,49087810,3.6228
49023104,49087810,3.50356
48956740,49143301,10.34484
1739492831,48956740,3.27468
1167715660,48956740,19.84968
49715579,49087813,1.3078
49023104,49087813,22.37688
49337069,49415496,2.51076
1435108680,1435108695,12.95516
1435108744,1435108680,0.77544
1164697071,1435108680,2.01344
1164693972,1435108680,23.71204
49133314,49218888,7.560114286
49351686,49218888,8.355
49415507,49415501,18.63172
49315216,49415501,3.60908
49773731,49415501,4.54868
4620952558,49415501,5.12536
49321199,49612114,12.16244
49087830,49087829,1.62176
49087833,49087830,10.67208
49369868,49087830,6.02752
1435108729,1435108695,0.79844
1435108695,1739502532,5.67896
1435108697,1739502540,0.79372
1435108697,1435108699,10.23756
1167722548,1435108697,33.3338
1739502532,1435108697,0.73136
49227374,49087833,2.96108
49087835,49087833,5.3694
49624278,1435108699,0.8894
1167701462,1435108699,9.001
1435108699,1435108703,10.23232
49087837,49087836,6.0622
49400004,49087836,2.11016
49400001,49087836,9.07656
49616945,49087836,5.29828
49087838,49087837,3.84832
49434156,49087837,8.21992
49624277,1435108703,0.95096
2667901920,1435108703,8.15764
1435108703,1435108710,8.35908
49087840,49087838,6.33308
49484070,49087838,5.73836
48961873,49087840,12.03508
4344903943,49087840,3.9684
4344903943,49087841,0.57688
49087841,4341707211,3.95024
49053010,49087841,12.52076
49349988,49349986,1.49544
49367626,49349986,4.93872
49228703,49349986,14.93068
49087852,49087843,20.9446
49241510,49087843,3.38296
48972959,49087843,5.16332
1435108715,1435108710,0.96436
1435108710,1167725677,6.91612
49581051,49743207,2.999
49122015,49743207,5.85448
49581062,49743207,4.11072
49098074,49022312,1.83056
49444175,814679399,0.96036
1167735865,2428700009,2.40304
1167735848,2428700009,1.415
2428700017,2428700009,5.6706
1167679508,1435108715,4.49852
1435108715,49624277,9.04184
1167725626,1435108715,7.04752
49087853,49087852,2.16608
49559539,49087852,15.8108
49087857,49087853,8.2722
49599240,49087853,11.21732
1167735865,2428700017,9.80112
1167735906,2428700017,5.9836
49087861,49087857,6.22892
49436415,49087857,10.84716
276104563,282099577,5.778338462
49029977,276104563,11.75195385
49056817,49612148,5.9126
49083394,49612148,2.01444
1173003627,49612148,6.24852
49158533,49415541,7.304
49158539,49415541,7.58424
49220202,49415541,5.22528
49087865,49087861,8.60932
49185151,49087861,17.14456
1435108727,1435108729,5.86768
1435108727,1739502532,0.82216
1739502540,1435108727,0.71868
49143285,1435108727,16.43944444
2428700025,2428700023,1.00748
1228878477,1435108729,3.00132
1435108729,1435108744,14.1546
2428700027,2428700024,1.20364
2428700027,2428700025,0.68332
2428700028,2428700025,0.8204
5526521212,48949309,11.74872
276302603,5526521212,20.35776
5526521213,276302601,9.834292308
49750749,5526521213,9.3588
5526521214,277146142,4.783446154
49182419,5526521214,50.47896
49087868,49087865,9.574
49599283,49087865,5.31972
2428700030,2428700027,0.74768
5526521219,275666227,15.48512
48949309,5526521219,24.13364
5526521220,49769219,8.163171429
2480664233,5526521220,2.0776
49369240,49415557,2.553
2428700028,2428700030,0.57008
2428700036,2428700030,1.81756
2428700037,2428700031,2.46148
2428700033,2428700031,1.03336
1167722682,2428700031,1.70928
